title,description,genre
alien,"Załoga statku kosmicznego Nostromo odbiera tajemniczy sygnał i ląduje na niewielkiej planetoidzie, gdzie jeden z jej członków zostaje zaatakowany przez obcą formę życia.",horror
how to train your dragon,"Chuderlawy Wiking przewróci porządek w wiosce, kiedy zamiast zabić w ramach inicjacji jakiegoś smoka, zaprzyjaźni się z najgroźniejszym z nich.",animation
the imitation game,"Angielski matematyk i logik, Alan Turing, pomaga złamać kod Enigmy podczas II wojny światowej.",biography
green book,Drobny cwaniaczek z Bronksu zostaje szoferem ekstrawaganckiego muzyka z wyższych sfer i razem wyruszają na wielotygodniowe tournée.,drama
the mist,Adaptacja opowiadania Stephena Kinga. W gęstej i nieprzeniknionej mgle na ludzi zaczynają polować tajemnicze istoty.,horror
dallas buyers club,"Rok 1985, Dallas. Elektryk oraz kanciarz, Ron Woodroof, pracuje nad systemem pomocy w zdobywaniu leków osobom chorym na AIDS.&nbsp;",biography
birdman,"Zapomniany aktor, który niegdyś grał postać kultowego superbohatera, walczy ze swoim ego, próbując odzyskać sławę i rodzinę. ",drama
skyfall,Lojalność agenta 007 wobec M zostaje wystawiona na próbę po ataku na siedzibę MI6 i kradzieży tajnych danych. Trop wiedzie do osoby z przeszłości szefowej brytyjskiego wywiadu. ,thriller
zodiac,San Francisco terroryzuje seryjny morderca Zodiak. Grupa reporterów postanawia odkryć tożsamość złoczyńcy.,drama
misery,"Ekranizacja powieści Stephena Kinga. Kiedy autor popularnej serii książek ulega wypadkowi, pomocy udziela mu była pielęgniarka, która okazuje się być jego fanką.",thriller
the last samurai,"Kapitan Nathan Algren w niewoli u samurajów poznaje ich zwyczaje i znajduje spokój, którego od dawna szukał po wojnach z Indianami.",drama
"three billboards outside ebbing, missouri","Samotna matka, która straciła córkę w wyniku morderstwa, wynajmuje trzy tablice reklamowe i umieszcza na nich prowokacyjny przekaz.",drama
suicide squad,Amanda Waller na polecenie rządu USA tworzy drużynę składającą się z przestępców.,action
harry potter and the order of the phoenix,"Harry i jego przyjaciele zakładają tajne stowarzyszenie ""Gwardię Dumbledore'a"", aby przygotować się do starcia z Voldemortem.",family
transformers,Wojna pomiędzy dwoma rasami robotów – Autobotami i Decepticonami przenosi się na Ziemię. W samym środku walki znajdzie się nastolatek Sam Witwicky.,action
harry potter and the half-blood prince,"Harry, by ostatecznie pokonać Voldemorta, musi poznać jego przeszłość. ",family
rain man,"Karierowicz Charlie dostaje informację o śmierci ojca, z którym od lat nie miał kontaktu. Z testamentu dowiaduje się, że ma starszego brata chorego na autyzm.",drama
crash,W ciągu 36 godzin losy nieznanych sobie mieszkańców Los Angeles niespodziewanie się krzyżują.,drama
the fault in our stars,"Cierpiąca na raka tarczycy Hazel za namową rodziców idzie na spotkanie grupy wsparcia. Poznaje tam nastoletniego Gusa, byłego koszykarza z amputowaną nogą.",drama
star wars: episode v - the empire strikes back,"Imperator rozkazuje swojemu uczniowi Darthowi Vaderowi odnalezienie Luke'a Skywalkera, by zmusić go do przejścia na ciemną stronę Mocy.",adventure
blade runner,Rok 2019. Rick Deckard jako członek specjalnego oddziału policji tropi i eliminuje replikantów - istoty stworzone za pomocą biotechnologii do wykonywania niebezpiecznych zadań.,thriller
la la land,Los Angeles. Pianista jazzowy zakochuje się w początkującej aktorce. ,musical
law abiding citizen,"Kiedy żona i córka Clyde'a Sheltona zostają brutalnie zamordowane, a ich zabójca unika kary, bohater przygotowuje plan zemsty nie tylko na oprawcach, ale i wymiarze sprawiedliwości.",thriller
enemy at the gates,Druga wojna światowa. W oblężonym Stalingradzie dochodzi do pojedynku dwóch snajperów.,drama
mr. nobody,"Stoosiemnastoletni Nemo Nobody to ostatni śmiertelny człowiek w czasach, gdy ludzkość osiągnęła nieśmiertelność. Na łożu śmierci bohater rozważa, jak mogło potoczyć się jego życie.",drama
constantine,"Adaptacja komiksu ""Hellblazer"" opowiadająca historię Johna Constantine'a - egzorcysty, który musi stanąć do walki o dusze wszystkich ludzi, by tym samym ocalić siebie od wiecznego potępienia. ",fantasy
minority report,"W 2054 roku można przewidzieć przyszłość, a winnych ukarać, zanim popełnią zbrodnię. Komisarz John Anderton zostaje oskarżony o morderstwo, do którego jeszcze nie doszło.",thriller
casino royale,"Po otrzymaniu statusu agenta 00 James Bond dostaje pierwsze ważne zadanie, w którym pomóc ma mu piękna Vesper Lynd. Jego przeciwnikiem jest bankier terrorystów Le Chiffre.",thriller
lejdis,"Cztery bohaterki prowadzą bogate w niespodzianki życie. Ich przyjaźń sprawia, że łatwiej przebrnąć im przez pułapki zastawiane przez los.",comedy
changeling,"Los Angeles, 1928 rok. Christine wychodzi do pracy, zostawiając kilkuletniego syna w domu. Gdy wraca, dziecka nie ma.",drama
chocolat,"Matka i córka przyjeżdżają do małego miasteczka, gdzie otwierają sklep, w ofercie którego znaleźć można czekoladę pod każdą niemal postacią. Przedsięwzięcie spotyka się z dezaprobatą burmistrza.",drama
the mask,"Stanley Ipkiss, nudny urzędnik bankowy, znajduje w rzece maskę. Gdy ją zakłada, staje się niezniszczalny, uwodzicielski i pewny siebie. ",fantasy
harry potter and the chamber of secrets,Uczniom i nauczycielom słynnej szkoły magii grozi niebezpieczeństwo. Tylko młody czarodziej Harry może przywrócić dawny porządek. ,family
fear and loathing in las vegas,"Jest rok 1971, Raoul Duke oraz dr Gonzo wyruszają do Las Vegas. Po drodze nie stronią od alkoholu i narkotyków, przeżywając amerykański sen na jawie.",drama
war of the worlds,Ray z dwójką dzieci stara się przeżyć w czasie inwazji kosmitów na Ziemię.,drama
the social network,"Historia powstania Facebooka. Komputerowy geniusz z Harvardu zakłada stronę thefacebook.com, która nieoczekiwanie bije rekordy popularności.",biography
star wars: episode vi - return of the jedi,Luke Skywalker skończył trening na rycerza jedi. Teraz jako wyszkolony wojownik musi walczyć z mrocznym lordem Vaderem.,adventure
ace ventura: pet detective,Detektyw specjalizujący się w odnajdywaniu zaginionych zwierząt poszukuje ukradzionego delfina – maskotki drużyny futbolowej.,comedy
spotlight,Dziennikarze bostońskiej gazety trafiają na trop wielkiego pedofilskiego skandalu w Kościele rzymskokatolickim.,drama
the fast and the furious,"Policjant przenika do grupy organizującej nielegalne wyścigi samochodowe. Sytuacja komplikuje się, gdy poznaje bliżej siostrę lidera przestępców.",action
public enemies,"Historia najsłynniejszych amerykańskich gangsterów lat 30. – Johna Dillingera, Baby'ego Face'a Nelsona i Pretty Boya Floyda.",drama
twelve monkeys,"Więzień zostaje wysłany w przeszłość, aby zapobiec wybuchowi epidemii, która prawie zniszczyła ludzkość. ",drama
pay it forward,"Chłopiec, który w ramach zadania domowego musiał pomóc trzem osobom, uruchamia łańcuszek szczęścia. Niespodziewanie plan wymyka się spod kontroli.",drama
corpse bride,"Victor przypadkiem oświadcza się nieżyjącej dziewczynie. Nieboszczka zabiera młodzieńca ze sobą do świata zmarłych, by go poślubić. ",animation
casino,"Las Vegas, rok 1973. Hazardzista i bukmacher, Sam ""Ace"" Rothstein, na polecenie mafii zostaje szefem jednego z największych kasyn w mieście. ",drama
zootopia,"Nick Bajer – żyjący z drobnych przekrętów szczwany lis, i Judy Hops – pierwszy w historii królik zatrudniony w policji, łączą siły, by rozwiązać pewną kryminalną zagadkę.",animation
dirty dancing,Szesnastoletnia Frances poznaje na wakacjach w ekskluzywnym ośrodku wypoczynkowym przystojnego instruktora tańca. Mimo wielu różnic łączy ich wspólna pasja.,drama
the hobbit: the battle of the five armies,"Podczas gdy Smok Smaug niszczy miasto Esgaroth, armie Śródziemia szykują się do wojny.",fantasy
"i, robot","W roku 2035 roboty pomagają ludziom w codziennym życiu. Gdy ginie twórca zaawansowanego modelu, detektyw podejrzewa, że zabiła go maszyna.",thriller
bridget joness diary,"Ekranizacji powieści Helen Fielding. 32-letnia Bridget Jones zaczyna prowadzić intymny dziennik, który pomaga jej odmienić swoje życie.",comedy
about time,"Kończąc 21 lat Tim Lake odkrywa, że może podróżować w czasie. Postanawia więc uczynić świat lepszym, znajdując sobie dziewczynę. ",drama
jak rozpetalem druga wojne swiatowa,"Pechowy szeregowiec Franek Dolas myśli, że rozpętał II wojnę światową. Chcąc zabłysnąć bohaterskimi czynami, plącze się w coraz większe tarapaty.",comedy
hachi: a dogs tale,Profesor Parker Wilson poszukuje domu dla bezdomnego psa. Wkrótce między nim a zwierzęciem rodzi się niezwykła więź. ,drama
lost in translation,"Podstarzały aktor i młoda dziewczyna nawiązują nić porozumienia podczas pobytu w Tokio, gdzie oboje czują się osamotnieni.",comedy
the terminal,"Gdy Viktor Navorski, turysta z Europy Wschodniej, przylatuje do Nowego Jorku, w jego ojczyźnie ma miejsce zamach stanu. Amerykańskie władze nie uznają paszportu mężczyzny, więc miejscem przymusowego pobytu staje się dla niego hala terminalu.",comedy
dunkirk,"Wojska alianckie zostają przyparte do morza pod Dunkierką. Bitwa staje się sprawdzianem dla młodych żołnierzy, pilota RAF-u oraz załogi cywilnej łodzi płynącej przez Kanał La Manche. ",drama
captain phillips,Rok 2009. Dowodzony przez Richarda Phillipsa kontenerowiec MV Maersk Alabama zostaje porwany przez somalijskich piratów. Kapitan podejmuje walkę o ocalenie swojej załogi. ,biography
gravity,Weteran misji kosmicznych i ambitna pani naukowiec krążą po orbicie Ziemi na uszkodzonym promie.,drama
psycho,Dziewczyna uciekająca ze skradzionymi pieniędzmi zatrzymuje się w pensjonacie prowadzonym przez młodego Normana Batesa.,thriller
wszyscy jestesmy chrystusami,"Sylwester opowiada swojemu ojcu o cierpieniu jakie przechodził, kiedy ten pił.",drama
the transporter,Frank Martin pracuje jako kurier dla organizacji przestępczych. Podczas transportu kolejnej przesyłki wplątuje się w niebezpieczną intrygę. ,action
dumb &amp; dumber,"Dwóch przyjaciół przemierza drogi i miasta Ameryki, by oddać zgubioną przez atrakcyjną kobietę walizkę.",comedy
ted,"John ma 35 lat i chce się wreszcie ustatkować. Cały czas na złą drogę sprowadza go jednak jego pluszowy miś, który ożył dzięki wypowiedzianemu w dzieciństwie życzeniu.",comedy
the aviator,"Wizjoner Howard Hughes zakłada własne linie lotnicze, przyciągając tym samym uwagę właściciela Pan Am oraz rządu.",biography
raiders of the lost ark,"Rok 1936. Na zlecenie służb specjalnych amerykański archeolog, Indiana Jones, wyrusza do Egiptu, by odnaleźć legendarną Arkę Przymierza. ",adventure
men in black,Nowojorski policjant zostaje wcielony do tajnych służb zajmujących się tropieniem kosmitów zamieszkujących Ziemię. ,comedy
pi,"Genialny matematyk jest bliski rozszyfrowania tajnego kodu, który daje władzę nad światem. Wkrótce orientuje się, że śledzą go agenci potężnego koncernu i członkowie sekty religijnej.",drama
bohemian rhapsody,Dzięki oryginalnemu brzmieniu Queen staje się jednym z najpopularniejszych zespołów w historii muzyki.,biography
her,"Samotny pisarz zapoznaje się z nowo zakupionym systemem operacyjnym, który ma zaspokoić wszystkie jego potrzeby.",drama
the judge,"Chicagowski adwokat Hank Palmer wraca do rodzinnego miasteczka w Indianie na pogrzeb matki. Niebawem skłócony z nim ojciec, szanowany lokalny sędzia, zostaje oskarżony o morderstwo. ",drama
pearl harbor,Danny i Rafe są pilotami w czasie II wojny światowej. Gorące uczucie połączy obu z pielęgniarką Evelyn. ,drama
star wars: episode vii - the force awakens,"Imperium zostaje zastąpione przez Najwyższy Porządek, który dąży do zdobycia władzy nad galaktyką. Plany złowrogiej organizacji może pokrzyżować tylko Ruch Oporu.",adventure
star wars: episode i - the phantom menace,"Dwaj rycerze Jedi wyruszają z misją ocalenia planety Naboo przed inwazją wojsk Federacji Handlowej. Trafiają na pustynny glob, gdzie pomoże im mały Anakin Skywalker.",adventure
the life of david gale,"Walczący o zniesienie kary śmierci profesor teksańskiego uniwersytetu, David Gale, zostaje aresztowany za zgwałcenie i zamordowanie koleżanki. ",drama
dom zly,"Do domu Zdzisława i Bożeny Dziabasów trafia przypadkowy gość, Edward Środoń. Po kolacji zakrapianej alkoholem dochodzi do tragedii.",drama
2012,Jackson Curtis próbuje ocalić najbliższych przed niszczącymi Ziemię kataklizmami.,sci-fi
full metal jacket,"Joker, młody rekrut, który pracuje jako korespondent wojenny, na własne oczy przekonuje się, czym jest wojna w Wietnamie.",drama
the ninth gate,"Nowojorski bibliofil dostaje zlecenie odnalezienia ściśle strzeżonych egzemplarzy satanicznej księgi pt. ""Dziewięć wrót Królestwa Cieni"".",drama
eternal sunshine of the spotless mind,"Joel odkrywa, że jego była dziewczyna poddała się zabiegowi wymazania go z pamięci. On postanawia zrobić to samo, ale w trakcie operacji uświadamia sobie, że wciąż ją kocha.",drama
12 years a slave,Połowa XIX wieku. Mieszkaniec Nowego Jorku zostaje porwany i sprzedany jako niewolnik na południe Stanów Zjednoczonych. ,biography
deja vu,"Agent Carlin prowadzi sprawę eksplozji promu, w której śmierć poniosło kilkaset osób. Dzięki najnowszej technologii FBI może oglądać wydarzenia sprzed kilku dni. ",thriller
testosteron,Grupa podchmielonych mężczyzn na niedoszłym weselu dzieli się swoimi przemyśleniami na temat kobiet i miłości.,comedy
frozen,"Księżniczka Elsa ucieka ze swojej koronacji w góry, gdzie tworzy lodowy pałac.",animation
shrek 2,"Shrek i Fiona postanawiają odwiedzić rodziców księżniczki, którzy nie wiedzą jednak, że poślubiła ona ogra, a sama zmieniła się w ogrzycę.",animation
ex machina,"Po wygraniu konkursu programista jednej z największych firm internetowych zostaje zaproszony do posiadłości swojego szefa. Na miejscu dowiaduje się, że jest częścią eksperymentu. ",thriller
"crazy, stupid, love.","Idealne życie Cala Weavera rozpada się, gdy dowiaduje się, że żona go zdradza. Po kilkudziesięciu latach znowu umawia się na randki. Pomaga mu w tym młody Jacob.",drama
up,"70-letni Carl po śmierci żony zamienia swój dom w statek powietrzny i odlatuje do Ameryki Południowej, by spełnić swoje marzenie. Przez przypadek zabiera ze sobą ośmioletniego skauta.",animation
"the chronicles of narnia: the lion, the witch and the wardrobe",Podczas II wojny światowej czwórka rodzeństwa zamieszkuje na wsi w domu ekscentrycznego profesora. Dzieci odkrywają przejście przez szafę do magicznej krainy zwanej Narnią.,family
