title,description,genre
the hole,"Czwórka nastolatków urządza imprezę w przedwojennym bunkrze. Staje się ona koszmarem, gdy okazuje się, że ktoś zamknął jedyne wyjście. ",thriller
the great debaters,Profesor Melvin Tolson wybiera czworo młodych ludzi spośród członków klubu dyskusyjnego. Wkrótce jego studenci stają do debat z przedstawicielami czołowych uniwersytetów w USA.,biography
francuski numer,"Magda kupuje zdezelowanego mercedesa, by pojechać do Paryża wraz z czterema mężczyznami, którzy chcą zaoszczędzić na podróży. Wóz jest kradziony, a dziewczyna niefrasobliwa, więc problematyczne staje się już samo opuszczenie Warszawy.",comedy
jackass: number two, Ostrzeżenie: Ukazane w filmie pokazy i sztuczki kaskaderskie zostały wykonane przez profesjonalistów. Nie próbujcie naśladować ich w domu i na zewnątrz. Zapomnijcie o... ,documentary
naqoyqatsi," Trzecia część kultowej, uznanej przez krytyków trylogii Godfreya Reggio i Philipa Glassa. Po ""Koyaanisqatsi"" (film zdobył nagrodę Los Angeles Film Critics Association),... ",documentary
"nawet nie wiesz, jak bardzo cie kocham","Dwie kobiety spotykają się w gabinecie psychoterapeuty, który zabiera je w trudną podróż ku polepszeniu ich relacji.",documentary
harry potter and the chamber of secrets,Uczniom i nauczycielom słynnej szkoły magii grozi niebezpieczeństwo. Tylko młody czarodziej Harry może przywrócić dawny porządek. ,family
i know who killed me,"Młoda striptizerka zostaje porwana przez seryjnego mordercę. Po ucieczce od brutalnego mężczyzny zarzeka się, że nie jest tą osobą, za którą ją biorą.",crime
going clear: scientology and the prison of belief, Obraz składa się z trzech aktów: w pierwszym byli scjentolodzy opisują sposób swojego dołączenia do kościoła; drugi opowiada historię scjentologii i jej kreatora L. Rona... ,documentary
smallfoot," Przygodowa animacja ""Mała Stopa"" przedstawia legendę o Wielkiej Stopie z zupełnie innej perspektywy, kiedy bystry, młody Yeti znajduje coś, co według niego nie istnieje -... ",animation
robin hood,"Legendarny banita, Robin Hood, przeciwstawia się rządom złego Księcia Jana. ",animation
madagascar: escape 2 africa,"Czwórka przyjaciół próbuje wrócić do Nowego Jorku. Gdy ich samolot ulega awarii i rozbija się na terenie Afryki, Alex poznaje swoich rodziców.",animation
grumpy old men,Dwóch kłótliwych sąsiadów rywalizuje o względy tej samej kobiety. ,comedy
big trouble in little china,Kierowca ciężarówki oraz jego przyjaciel z Chinatown zostają wplątani w walkę między siłami dobra i zła.,fantasy
the autopsy of jane doe,Koroner Tilden i jego syn badają zwłoki ofiary makabrycznej zbrodni. Mężczyźni trafiają na ślady obrzędów rytualnych.,horror
nope,Mieszkańcy wąwozu w środkowej Kalifornii stają się świadkami tajemniczego i mrożącego krew w żyłach zjawiska.,horror
whats love got to do with it,"Królowa rocka, Tina Turner, pnie się po szczeblach muzycznej kariery, tkwiąc jednocześnie w skomplikowanym związku.",biography
daylight,Wewnątrz nowojorskiego tunelu w wyniku eksplozji zostaje uwięziona grupa ludzi. Na ich ratunek wyrusza były szef grupy ratowników. ,thriller
ascenseur pour lechafaud,"Julien postanawia pozbyć się męża swojej kochanki. Gdy próbuje wrócić na miejsce zbrodni, wskutek awarii prądu zostaje uwięziony w windzie. ",crime
pora mroku,Joanna w towarzystwie przyjaciół wyrusza na poszukiwania brata. Tropy prowadzą do opuszczonej fabryki. ,horror
casper,Doktor Harvey i jego córka zamieszkują nawiedzoną przez psotne zjawy starą posiadłość. Dziewczyna zaprzyjaźnia się z małym duszkiem Kacprem. ,family
opening night,"Młoda kobieta, która pragnie osobiście poznać swoją ulubioną aktorkę, umiera w wypadku. Artystka obarcza się winą za jej śmierć. ",drama
a nightmare on elm street,Czworo nastolatków z ulicy Wiązów jest nawiedzanych w snach przez mężczyznę o zniekształconej i poparzonej twarzy.,horror
the human centipede (first sequence),"Niemiecki chirurg porywa trzy osoby i łączy je ze sobą w taki sposób, by utworzyły jeden układ pokarmowy. ",horror
grind,"Grupa amatorskich deskorolkarzy wyrusza w podróż po Ameryce, by zyskać sławę i rozgłos.",comedy
anacondas: the hunt for the blood orchid,"Ekspedycja naukowa wyrusza na tereny zamieszkane przez olbrzymie węże, by zdobyć kwiat o niezwykłych właściwościach.",horror
match point,Chris Wilton rezygnuje z kariery tenisisty i zostaje instruktorem w klubie dla bogaczy. Wkrótce żeni się z córką przemysłowego potentata i wdaje się w romans z seksowną Nolą.,drama
donnie brasco,"Film oparty na faktach. Agent FBI pod pseudonimem Donnie Brasco wnika w środowisko mafijne, by rozpracować je od środka.",biography
bambi,Jelonek Bambi beztrosko spędza każdy dzień. Pierwsze spotkanie z ludźmi kończy się śmiercią jego matki. ,animation
rush hour 2,"Inspektor Lee i detektyw Carter, spędzając urlop w Hong Kongu, wpadają na trop szajki fałszerzy dolarów. ",action
dolemite is my name!,Rudy Ray Moore wciela się w alfonsa o imieniu Dolemite. ,biography
the boxtrolls,"Mały, osierocony chłopiec, wychowany przez pudełkowych trolów, próbuje uratować przyjaciół od nikczemnego niszczyciela szkodników.",animation
the water horse,"Nad brzegiem jeziora Loch Ness Angus znajduje jajo. Kiedy wykluwa się z niego dziwny stwór, chłopiec daje mu na imię Crusoe. ",family
saphirblau,"Gwendolyna Shepherd i Gideon de Villiers wspólnie wypełniają misję dla zakonu, do którego przynależą ich rodziny, lecz Gwen zaczyna mieć wątpliwości, komu powinna zaufać.",fantasy
the maltese falcon,Prywatny detektyw próbuje rozwikłać zagadkę zniknięcia bezcennej statuetki.,crime
half past dead,"Zakonspirowany agent FBI staje do walki z bandytą, który przetrzymuje zakładników.",thriller
hard target,"Bezrobotny marynarz, pomagając kobiecie w poszukiwaniu jej ojca, naraża się grupie przestępczej organizującej śmiertelne polowania na ludzi.&nbsp;",action
"aguirre, der zorn gottes","Bezwzględny konkwistador staje na czele buntu, którego celem jest dotarcie do El Dorado.",biography
fuocoammare,Dokument przedstawiający życie na włoskiej wyspie&nbsp;Lampedusa&nbsp;w czasie&nbsp;europejskiego kryzysu migracyjnego.,documentary
before the rain," Film przedstawia trzy powiązane ze sobą historie z okresu konfliktów między Macedończykami a Albańczykami. Część ""Słowa"" toczy się w prawosławnym męskim klasztorze na... ",drama
the truffle hunters,"Opowieść o grupie uroczych włoskich staruszków, którzy odkryli swój przepis na szczęście - razem ze swoimi ukochanymi psami szukają rzadkich i drogich trufli Alba w piemonckich górach. ",documentary
bullitt,Po nieudanej próbie ochrony świadka koronnego detektyw Frank Bullitt rozpoczyna poszukiwania człowieka odpowiedzialnego za fiasko akcji. ,crime
"jamon, jamon",Życiem młodego chłopaka rządzą dwie obsesje: seks i jedzenie.,drama
muppets most wanted,Podczas światowego tournée Muppety zostają wplątane w międzynarodową aferę kryminalną. Stoi za nią Constantine – znany złodziej diamentów i sobowtór Kermita.,family
kill me three times,"Do spokojnego miasteczka przybywa płatny zbójca Charlie, który odkrywa, że nie jest jedyną osobą chcącą zabić Alice. ",action
io sono lamore,"Gdy Emma, żona włoskiego bogacza, poznaje przyjaciela swojego syna, budzi się w niej życie. Znajomość z nim na zawsze odmieni losy całej rodziny.",drama
mcqueen,Dokument ukazuje życie prywatne i zawodowe brytyjskiego projektanta mody&nbsp;Alexandra McQueena.,documentary
stuart little 2,"Stuart i kot Śnieżek wyruszają do miasta, by uratować kanarka&nbsp;Margalo ze szponów sokoła&nbsp;Falcona.",family
trzecia czesc nocy,"Kiedy niemieccy żołnierze zabijają całą rodzinę Michała, mężczyzna decyduje się przystąpić do partyzantów. ",drama
touchback,"Zdolny futbolista doznaje kontuzji podczas meczu o mistrzostwo stanu. Po latach dostaje szansę, by cofnąć się w czasie i zmienić bieg historii.",drama
mask,"Wrażliwy nastolatek ze zdeformowaną twarzą próbuje wieść normalne życie, w czym pomaga mu jego matka. ",biography
jestem morderca,Młody milicjant otrzymuje zadanie schwytania seryjnego zabójcy kobiet. ,thriller
nightwatch,Student Martin zatrudnia się na nocną zmianę jako strażnik. W kostnicy zaczynają być popełniane zbrodnie. ,thriller
re-deu-syu-jeu,"O pocałunek od Śnieżki w czerwonych pantofelkach zabiega siedmiu, zaczarowanych w krasnoludki, królewiczów. ",animation
les diaboliques,Żona i kochanka planują zemstę na swoim oprawcy. ,crime
underwater,Grupa naukowców usiłuje wydostać się ze zniszczonej przez trzęsienie ziemi podwodnej stacji badawczej.,thriller
taken,"Bryan, były agent służb specjalnych, rusza do Paryża, by ratować swoją 17-letnią córkę porwaną przez gang handlujący kobietami.",thriller
a dogs purpose,"Pies odnajduje sens swego istnienia, gdy po odejściu z tego świata niespodziewanie odradza się ponownie w kolejnym psim wcieleniu.",family
triple frontier,"Byli żołnierze sił specjalnych, którzy ledwo wiążą koniec z końcem, postanawiają ukraść 75 milionów dolarów południowoamerykańskiemu baronowi narkotykowemu.",crime
alita: battle angel,Naukowiec ratuje kobietę-cyborga od zniszczenia.,action
mike and dave need wedding dates,Dwaj bracia poszukują idealnych partnerek na wesele siostry. Zamieszczają ogłoszenie w internecie. ,comedy
ziarno prawdy,W Sandomierzu dochodzi do tajemniczej zbrodni. Stróże prawa pod wodzą Teodora Szackiego rozwiązują zagadkę morderstwa.&nbsp;,crime
half baked,"Trójka przyjaciół rozpoczyna handel trawką, by uzbierać na kaucję, niezbędną do wyciągnięcia ich kumpla z więzienia.",comedy
lupin iii: cagliostro no shiro,"Lupin III ze swoim partnerem Jigenem rabują Zamek Cagliostro, w środku którego odnajdują uwięzioną księżniczkę.",crime
marys land,"Dokument opowiada o ludziach, którzy twierdzą, że doświadczyli bezpośredniego kontaktu z Maryją. ",documentary
straw dogs,"Aby przezwyciężyć problemy małżeńskie, David i Emy przeprowadzają się do małego miasteczka. Wkrótce zostają&nbsp; napadnięci przez zwyrodniałych sąsiadów. ",drama
invasion of the body snatchers,Kosmici dokonują inwazji Ziemi poprzez kopiowanie jej mieszkańców. Ci postanawiają walczyć z obcymi.,horror
unga astrid,Astrid Lindgren czyta listy od swoich wielbicieli z całego świata. Podczas lektury staruszka zaczyna wspominać swoją młodość.,biography
elf,Wychowany wśród elfów Świętego Mikołaja Buddy wyrusza do Nowego Jorku w poszukiwaniu biologicznego ojca. ,family
firefox,Major Mitchell Gant zostaje wysłany z misją wykradnięcia rosyjskiego samolotu MIG-31. ,thriller
haxan,"Dokument pokazuje ewolucję czarownictwa, od jego pogańskich korzeni do pomieszania z histerią w Europie Wschodniej.",documentary
yes day,Zmęczeni ciągłymi odmowami rodzice pozwalają swoim dzieciom dyktować zasady przez jeden dzień. Zaczyna się niesamowita rodzinna przygoda.,family
romeo is bleeding,"Nowojorski policjant, Jack Grimaldi, potajemnie współpracuje z mafią. Działanie na dwa fronty komplikuje się, gdy Jack poznaje rosyjską zbrodniarkę, Monę Demarkov. ",crime
lava,Samotny wulkan szuka partnerki.,animation
the messengers,"Kiedy rodzina Solomonów przeprowadza się na farmę, dzieci zaczynają dostrzegać dziwne zjawiska. ",horror
assassins,Dwóch zabójców zostaje wynajętych do tego samego zadania. Obaj starają się ubiec przeciwnika.,action
pinocchio,"Starego stolarza odwiedza wróżka, która ożywia jedną z jego marionetek. Pinokio musi udowodnić, że jest lojalny i uczciwy, aby stać się prawdziwym chłopcem.",animation
the sword in the stone,"Mądry czarnoksiężnik uczy młodego Artura, jak być dobrym i sprawiedliwym królem. ",animation
wir sind die nacht,"Zbuntowana nastolatka, Lena, zostaje przemieniona w wampira. Z czasem odkrywa, że jej nowe, nocne życie nie jest takie cudowne, jak się początkowo wydawało.",horror
clown,"Kochający ojciec w dniu urodzin swojego syna zakłada kostium klauna, który, będąc częścią klątwy, wyzwala mordercze skłonności.",horror
sennosc," Nowy film Magdaleny Piekorz, zdobywczyni Grand Prix Festiwalu Polskich Filmów Fabularnych za film ""Pręgi"". ""Senność"" to opowieść o ludziach, którym życie zaczęło... ",drama
animal farm,"Właściciel folwarku zostaje wypędzony przez zwierzęta, które przejmują władzę nad farmą. Każde z nich jest przekonane, że teraz będzie im się żyło lepiej. ",animation
splash,"Kawaler z Nowego Jorku zakochuje się w pięknej dziewczynie. Nie wie, że tak naprawdę jest ona syreną.",fantasy
feast,Dieta boston terriera Winstona zależy od tego co akurat degustuje jego właściciel. Pewnego dnia pies dostrzega wielką zmianę. ,animation
captive state," Dziesięć lat po kosmicznej inwazji na Ziemi rządzą Obcy, a większość jej mieszkańców pogodziła się z podbojem. Kierujący policją Chicago William Mulligan (John Goodman)... ",thriller
august: osage county,Tajemnicze zniknięcie ojca staje się dla jego córek i ich chorej na raka matki początkiem pojednania po latach konfliktów oraz rozłąki. ,drama
heaven &amp; earth,"Młoda Wietnamka chce ułożyć sobie życie w USA, poślubiając amerykańskiego żołnierza. ",biography
sexy beast,"Gangster, Gal Dove, porzuca przestępczy fach i wraz z żoną udaje się do słonecznej Hiszpanii, gdzie zamierza wieść spokojne życie. Odnajduje go jednak były znajomy, który proponuje mu ostatni skok. ",comedy
epic,"Mary Katherine, córka naukowca, trafia do Zielonego Królestwa zwierząt, gdzie wraz z nowymi przyjaciółmi stawi czoła siłom zagrażającym Matce Naturze. ",animation
peter pan,"Piotruś Pan zabiera Wendy Darling do Nibylandii, by opowiadała mu i zaginionym chłopcom bajki. W baśniowej krainie na życie chłopca nieustannie czyha Kapitan Hak.",family
the disappeared,"Brat zaginionego chłopca próbuje wrócić do normalnego życia, jednak przeszłość nie daje mu spokoju. ",horror
wish upon," Nastolatka odnajduje tajemniczą pozytywkę, która spełnia siedem jej życzeń, co przynosi jej radość i sukces, podczas gdy jej najbliżsi zaczynają umierać. ",horror
ravenous,"Rok 1847, kapitan armii amerykańskiej obejmuje dowództwo nad posterunkiem w górach Sierra Nevada. Kiedy żołnierze ratują nieznajomego, ten opowiada im przerażającą historię o tym, jak przeżył wśród kanibali.",horror
hauru no ugoku shiro,"Sophie, zmieniona przez czarownicę w staruszkę, trafia do dziwnego zamku należącego do czarodzieja Hauru. Spotkany w nim demon składa jej pewną propozycję.",fantasy
super size me,Morgan Spurlock postanawia przez miesiąc odżywiać się wyłącznie w restauracjach McDonald's i ograniczyć ruch - jak przeciętny Amerykanin. ,documentary
the league of extraordinary gentlemen,"Kilka niezwykłych osobistości łączy swoje siły, by stawić czoło szalonemu złoczyńcy. ",fantasy
toy story,"W świecie zabawek Andy'ego, których niekwestionowanym liderem był dotychczas kowboj Chudy, pojawia się nowa zabawka - astronauta Buzz.",animation
