title,description,genre
the prince of egypt,"Wychowany przez egipcjan Mojżesz dowiaduje się o swojej tożsamości i zostaje wybrany, by wyprowadzić żydów z niewoli.",animation
zycie za zycie. maksymilian kolbe," Jan Tytz ucieka z obozu oświęcimskiego. Po latach dowiaduje się, że przez niego zginęło 10 osób, w tym ojciec Maksymilian Kolbe. ",biography
the expendables 2,"Gdy podczas akcji ""Niezniszczalnych"" ginie jeden z członków grupy, pozostali postanawiają wyrównać rachunki i ukarać winnego. ",action
all the money in the world,Szesnastoletni wnuk najbogatszego człowieka świata zostaje uprowadzony. Jego oddana matka stara się przekonać nieustępliwego miliardera do zapłacenia okupu porywaczom.,crime
"dr. mabuse, der spieler - ein bild der zeit","Frankfurt. Miejscowy policjant usiłuje powstrzymać przywódcę organizacji przestępczej, który planuje skok na giełdę papierów wartościowych. ",crime
the hobbit: an unexpected journey,"Hobbit Bilbo Baggins, przy udziale czarodzieja Gandalfa, dołącza do kompanii krasnoludów pod dowództwem Thorina Dębowej Tarczy. Celem ich wyprawy jest wydarcie Samotnej Góry i jej bogactw spod władzy smoka Smauga. ",fantasy
the adventures of tintin,"Reporter Tintin, kapitan Baryłka oraz pies Miluś&nbsp;wyruszają na poszukiwania zatopionego okrętu ze skarbem. Ich plany usiłuje pokrzyżować niegodziwy Sacharyna.",animation
malevolent,"Rodzeństwo rozwiązujące fałszywe paranormalne problemy zostaje wezwane do nawiedzonego domu w sprawie zlecenia, które okazuje się aż za bardzo prawdziwe.",horror
harry potter and the sorcerers stone,"W dniu jedenastych urodzin Harry dowiaduje się, że jest czarodziejem. Czeka na niego szkoła magii pełna tajemnic. ",family
wild,"Młoda kobieta postanawia uporać się ze śmiercią matki i rozpadem małżeństwa, wyruszając w pieszą wędrówkę obejmującą tysiąc mil. ",biography
lets go to prison," John Lyshitski jest stałym bywalcem więzienia. Już jako dziecko trafia do zakładu poprawczego po nieudanej próbie realizacji wielkiego czeku który, był nagrodą w... ",comedy
"they shoot horses, dont they?",Ofiary kryzysu finansowego tańczą w maratońskim konkursie tanecznym. Główną nagrodą jest duża suma pieniędzy. ,drama
vampire academy,"Rosemarie Hathaway uczy się sztuk walk w akademii wampirów. Podczas treningów poznaje nauczyciela, który chroni ją przed siłami zła.",fantasy
general nil,"Historia ostatnich lat życia Augusta Emila Fieldorfa, który podczas II wojny światowej był dowódcą Kedywu Armii Krajowej.",biography
babe: pig in the city," Dalszy ciąg ""Świnki z klasą"". Słynna świnka farmerska - Babe przypadkowo powoduje wypadek, którego ofiarą pada jej ukochany pan Hogget. Z powodu choroby gospodarza farma... ",family
cool runnings,"Historia jamajskiej drużyny bobslejowej, która uczestniczy w igrzyskach zimowych.&nbsp;",family
over the moon,Dziewczyna buduje statek kosmiczny i wyrusza na poszukiwanie legendarnej bogini księżyca.,animation
the new mutants,"Pięcioro młodych mutantów, trzymanych w sekretnym ośrodku wbrew ich woli, przebudza swoje zdolności i walczy, by uciec od grzechów przeszłości. ",action
konopielka,"Uporządkowane życie chłopa Kaziuka burzy młoda nauczycielka, która zostaje przydzielona do niego na kwaterę. ",comedy
countdown,"Ruth wraz z grupą przyjaciół w ramach żartu ściąga na smartfon tajemniczą aplikację, która ma przewidywać datę śmierci użytkownika. ",horror
dracula untold,W obliczu zagrożenia królestwa i rodziny Wład Tepeš zawiera umowę z siłami ciemności.,fantasy
destino," Film miał powstać już przed 58 laty, przy współpracy Walta Disney'a z Salvadorem Dali. Dopiero jednak Dominique Monfery udało się stworzyć krótkie, surrealistyczne w... ",animation
waste land,Vik Muniz opuszcza dom i wyrusza do Rio de Janeiro na największe wysypisko świata. Ze znalezionych śmieci tworzy portrety miejscowych zbieraczy.,documentary
the last witch hunter,Współczesny Nowy Jork. Ostatni łowca czarownic staje do walki przeciwko wiedźmom. ,fantasy
spies like us,"Dwóch nieudolnych amerykańskich szpiegów zostaje wysłanych do ZSRR, aby odwrócić uwagę służb radzieckich od prawdziwych agentów.",comedy
"extremely wicked, shockingly evil and vile","Kronika zbrodni Teda Bundy'ego z perspektywy jego długoletniej dziewczyny Liz Kendall, która nie wierzyła w prawdę o nim.",biography
jeder fur sich und gott gegen alle,"W 1828 roku na norymberskim rynku zostaje znaleziony młody człowiek. Z kartki papieru wynika, że nazywa się Kaspar Hauser.",biography
annie leibovitz: life through a lens,Biografia Annie Leibovitz – jednej z najsłynniejszych i najbardziej znanych artystek fotografików na świecie.,biography
die verlorene zeit,"Dwójka zakochanych więźniów obozu koncentracyjnego organizuje ucieczkę, lecz los i wojna rozdzielają ich. Po wielu latach kobieta, dostrzegając lubego w telewizji, postanawia go odnaleźć.",drama
post grad,"Świeżo upieczona absolwentka anglistyki, Ryden, jest zmuszona powrócić do rodzinnego domu i ekscentrycznej rodziny, która próbuje znaleźć jej pracę oraz odpowiedniego mężczyznę.&nbsp;",comedy
hamilton,"Historia Alexandra Hamiltona - osieroconego imigranta, który przybywa do Nowego Jorku, by w przyszłości zostać jednym z ojców założycieli Stanów Zjednoczonych Ameryki.&nbsp;",biography
wind river,Tropiciel dzikich zwierząt oraz młoda agentka FBI próbują rozwiązać sprawę morderstwa w indiańskim rezerwacie.,crime
blackfish,Orka Tilikum&nbsp;jest odpowiedzialna za śmierć trzech osób. Dokument pokazuje skutki zamknięcia w niewoli tak inteligentnych i wrażliwych stworzeń.,documentary
les visiteurs,"W wyniku pomyłki czarnoksiężnika dwunastowieczny rycerz Godfryd de Montmirail oraz jego wierny giermek, Jacquouille, zostają przeniesieni do XX wieku.",fantasy
klimt," Portret austriackego artysty Gustava Klimta, którego niezwykłe obrazy stały się symbolem stylu art nouveau końca XIX i początku XX wieku. ",biography
ferdinand,Przyjacielski młody byczek przez pomyłkę zostaje zwerbowany do walk na arenie. ,animation
le magasin des suicides,"Interes Mishimy i Lukrecji – sklep z artykułami dla samobójców – kwitnie do czasu narodzin ich trzeciego dziecka. Malec się uśmiecha, zarażając optymizmem. ",animation
kingsman: the secret service,"Agent służb specjalnych bierze pod swoje skrzydła nowicjusza, aby przekazać mu wiedzę zdobytą przez lata pracy. ",action
the departed,Tajny policjant w szeregach grupy przestępczej i informator mafii w bostońskiej jednostce dochodzeniowej toczą ze sobą śmiertelną rozgrywkę.,crime
monsieur verdoux,"Verdoux, były kasjer bankowy, utrzymuje swoją rodzinę z mordowania bogatych kobiet. ",drama
ned kelly,"Historia życia australijskiego bandyty, który przeciwstawiał się prawu i inspirował ludność, zostając jej bohaterem. ",biography
malasana 32,"Po przeprowadzce do nowo zakupionego mieszkania członkowie rodziny zaczynają podejrzewać, że może to być miejsce nawiedzone przez złe duchy.",horror
struggle: the life and lost art of szukalski,"Członkowie artystycznego podziemia Los Angeles odkrywają prace zapomnianego polskiego rzeźbiarza - szalonego geniusza, którego życie było serią niezwykłych zdarzeń.",biography
breaking the waves,"Sparaliżowany Jan zwalnia swoją żonę Bess z przysięgi wierności i chce, by ta kochała się z innymi mężczyznami. Kobieta spełnia jego prośbę. ",drama
la vida secreta de las palabras,Samotna Hanna zatrudnia się na platformie wiertniczej do opieki nad ciężko poparzonym Josefem. Rodzi się między nimi nietypowe uczucie.,drama
son of god,"Kinowa wersja bijącego rekordy oglądalności serialu TV ""Biblia"", ukazująca losy Jezusa Chrystusa od narodzin po ukrzyżowanie i zmartwychwstanie.",drama
the life aquatic with steve zissou,"Steve Zissou wyrusza w podróż, by znaleźć rekina, który podczas ostatniej wyprawy pożarł jego przyjaciela.",drama
madagascar 3: europes most wanted," Lew, hipopotam, zebra i żyrafa starają się wrócić do Nowego Jorku przemierzając Europę w przebraniu cyrkowców.",animation
smurfs: the lost village,"Smerfetka wraz z kilkoma innym smerfami wyrusza na wyprawę aby dowiedzieć się, czemu jest jedyną dziewczyną w wiosce.",animation
terminator 3: rise of the machines,"T-800 zostaje wysłany w przeszłość, by chronić Johna Connora i jego przyjaciółkę Kate Brewster. Ich przeciwnikiem jest cyborg T-X. ",action
ninja: shadow of a tear,"Kiedy zamordowana zostaje ciężarna żona Caseya, mistrz ninjitsu poprzysięga zemstę i wyrusza do Tajlandii, by wytropić zabójcę ukochanej. ",action
lights out,"Kobieta jest nawiedzana przez stwora, który pojawia się po zgaszeniu światła. ",horror
eagle vs shark,Jarrod i Lily to osoby dość aspołeczne. Pewnego dnia spotykają się na imprezie przebrani za ulubione zwierzęta: orła oraz rekina.,comedy
il conformista," Faszystowskie Włochy. Marcello (Jean-Louis Trintignant) jest pracownikiem tajnych służb, który zgłasza swój akces do faszyzmu i żeni się z drobnomieszczanką Giulią, by... ",drama
inny swiat,"Wybitna aktorka Danuta Szaflarska, w barwny i humorystyczny sposób, opowiada o swoich przeżyciach z dawnych lat. ",documentary
i.t.,"Zamożny biznesmen chroni swoją rodzinę przed psychopatą, który nęka jego bliskich.",crime
the night listener,"Życie popularnego pisarza zamienia się w koszmar, gdy nawiązuje znajomość ze swoim trzynastoletnim fanem. ",thriller
the ringer," Pełen uroku, życiowy nieudacznik Steve Barker (Johnny Knoxville), zmuszony przez długi i swego chciwego wuja (Brian Cox) wpada na nieprawdopodobny, zasługujący na... ",comedy
klaus,"Początkujący listonosz zostaje wysłany na niewielką wyspę za kołem podbiegunowym. Jej mieszkańcy są ze sobą skłóceni, a - co gorsza - nikt nie wysyła tam listów.",animation
margin call,"Analityk pracujący na Wall Street odkrywa dane, które mogą pogrążyć nie tylko jego firmę, ale i globalną gospodarkę.",drama
the italian job,"Grupa ekskluzywnych złodziei kradnie w Wenecji sejf ze sztabami złota. Kiedy akcja się udaje, jeden z nich próbuje wyeliminować resztę.",thriller
in the name of the king: a dungeon siege tale,"Gdy syn Farmera ginie z rozkazu złego maga Galliana, mężczyzna wyrusza na wojnę, by stawić czoło wojskom żądnego władzy tyrana. ",fantasy
one more time with feeling,Proces powstawania najnowszego wydawnictwa Nick Cave &amp; The Bad Seeds ''Skeleton Tree'' oraz zwraca szczególną uwagę na rodzinną tragedię lidera zespołu.,documentary
daddy day care, Charlie Hinton wraz ze swoim przyjacielem tracą swoje posady. Są zmuszeni zrezygnować z posyłania dzieci do prestiżowego przedszkola Chapman Academy. Charlie postanawia... ,family
superman iii,"Pechowy, lecz genialny haker tworzy maszynę, która może zabić Supermana.",action
guardians of the galaxy,"Po kradzieży potężnego artefaktu niezdarny awanturnik, Peter Quill, staje się celem Ronana, który pragnie wywołać wojnę w galaktyce. Aby przeżyć, łączy swoje siły z czterema innymi autsajderami. ",action
the foreigner,Mężczyzna postanawia dokonać zemsty na terrorystach IRA odpowiedzialnych za śmierć jego córki. Trop wiedzie do członka brytyjskiego rządu. ,thriller
liar liar,"Wzięty adwokat jest notorycznym kłamcą zaniedbującym rodzinę. W dniu urodzin jego synek wypowiada życzenie, aby ojciec przestał kłamać na 24 godziny. ",comedy
empire records," Film przedstawia dzień z życia sklepu muzycznego ""Empire Records"". Jego pracownicy to siódemka ekscentrycznych, młodych ludzi - prawdziwych pasjonatów muzyki. Każde z... ",drama
the messengers,"Kiedy rodzina Solomonów przeprowadza się na farmę, dzieci zaczynają dostrzegać dziwne zjawiska. ",horror
jesus camp,Dokument opowiada o działalności pastor Becky Fisher organizującej chrześcijańskie obozy dla dzieci.,documentary
born on the fourth of july,"Ron, zgłaszając się na ochotnika do armii, jest dumny, że służy ojczyźnie. Rany, jakie odnosi w Wietnamie powodują nie tylko kalectwo, ale także całkowitą zmianę jego światopoglądu. ",biography
transformers: dark of the moon,"Autoboty muszą obronić Ziemię przed Decepticonami, którzy przygotowują się do podbicia planety. ",action
why are we creative: the centipedes dilemma,Jedno pytanie zostało zadane 30 największym postaciom współczesnej kultury i popkultury.,documentary
the ant bully,"Prześladowany przez osiłka z sąsiedztwa Lucas odreagowuje frustrację, zatapiając mrowisko. Za ten postępek spotyka go kara: zostaje zmniejszony do rozmiaru owada.",animation
teen titans go! to the movies,"Młodzi Tytani też chcą mieć film o swoich przygodach, dlatego wyruszają do Tinsel Town, by do pomysłu przekonać znanego reżysera. ",animation
london fields,"Kiedy Nicola Six przewiduje własną śmierć, rozpoczyna romans z trzema różnymi mężczyznami, wiedząc, że jeden będzie jej mordercą.",crime
one week,Śmiertelnie chory mężczyzna wyrusza w samotną podróż na zachodnie wybrzeże Kanady.,drama
saint laurent,"Po śmierci Diora dwudziestojednoletni Yves Saint Laurent przejmuje jego obowiązki w domu mody. Niebawem poznaje Pierre'a Bergé, z którym nawiązuje współpracę i romans.",biography
the princess diaries 2: royal engagement,"Mia przyjeżdża do Genovii, aby zasiąść na należnym jej tronie. Jednak zgodnie z prawem księżniczka przed objęciem władzy musi wyjść za mąż.",comedy
every breath you take,"Psychiatra, którego pacjentka popełniła samobójstwo, zauważa że życie jego rodziny zostaje zakłócone po tym, gdy przedstawia im chłopaka zmarłej. ",thriller
unknown,"Doktor Martin Harris budzi się po wypadku samochodowym w Berlinie i odkrywa, że żona go nie rozpoznaje, a jego tożsamość przyjął inny mężczyzna.",thriller
the forbidden kingdom,"Nastoletni Jason za pomocą tajemniczej laski przenosi się do baśniowej krainy w starożytnych Chinach, gdzie otrzymuje misję ratowania świata. ",fantasy
sicko,Dokument ukazuje amerykański system opieki społecznej.,documentary
insidious,"Po upadku z drabiny chłopiec traci przytomność. Będąc w śpiączce, wchodzi do świata umarłych.",horror
herbie: fully loaded,"Nastolatka Maggie dostaje od ojca sportowe auto. Po pewnym czasie okazuje się, że samochód ma niezwykłe właściwości.",family
the divide,Po wybuchu atomowym grupa ocalałych ludzi zamyka się w piwnicy apartamentowca. ,thriller
padomju stasts,W serii wywiadów historycy opowiadają o sowieckim terrorze wewnętrznym i współpracy na linii ZSRR - III Rzesza Niemiecka. ,documentary
license to wed,"Podczas kursu przedmałżeńskiego ksiądz wystawia narzeczonych na próbę, chcąc upewnić się, czy rzeczywiście są gotowi do zawarcia związku.",comedy
universal soldier,"Przywróceni do życia i udoskonaleni genetycznie żołnierze kontynuują między sobą bratobójczą walkę, która 25 lat wcześniej zakończyła się ich śmiercią w Wietnamie. ",action
